,split,doc_id,sentence_num,words,tags,num_tokens
2767,val,123,2,"['the', 'scientists', 'said', 'they', 'made', 'the', 'advance', 'with', 'yttrium-containing', 'superconductors', 'cooled', 'to', 'liquid-nitrogen', 'temperature', ',', 'or', 'minus', '321', 'degrees', 'fahrenheit', '.']","['DT', 'NNS', 'VBD', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'VBN', 'TO', 'NN', 'NN', ',', 'CC', 'CC', 'CD', 'NNS', 'NN', '.']",21
2768,val,123,3,"['their', 'report', 'appears', 'in', 'today', '<org>', 'issue', 'of', 'the', 'journal', 'nature', '.']","['PRP$', 'NN', 'VBZ', 'IN', 'NN', 'POS', 'NN', 'IN', 'DT', 'NN', 'NNP', '.']",12
2769,val,123,4,"['the', 'finding', 'marks', 'a', 'significant', 'step', 'in', 'research', 'on', '``', 'bulk', ""''"", 'superconductors', ',', 'which', 'are', 'aimed', 'at', 'use', 'in', 'wires', 'for', 'motors', ',', 'magnets', ',', 'generators', 'and', 'other', 'applications', '.']","['DT', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', '``', 'NN', ""''"", 'NNS', ',', 'WDT', 'VBP', 'VBN', 'IN', 'NN', 'IN', 'NNS', 'IN', 'NNS', ',', 'NNS', ',', 'NNS', 'CC', 'JJ', 'NNS', '.']",31
2770,val,123,5,"['scientists', 'had', 'obtained', 'even', 'higher', 'current-carrying', 'capacity', 'in', 'thin', 'films', 'of', 'the', 'new', 'superconductors', ',', 'but', 'have', 'had', 'problems', 'increasing', 'the', 'amount', 'of', 'current', 'that', 'bulk', 'crystals', 'could', 'carry', '.']","['NNS', 'VBD', 'VBN', 'RB', 'JJR', 'JJ', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NNS', ',', 'CC', 'VBP', 'VBN', 'NNS', 'VBG', 'DT', 'NN', 'IN', 'NN', 'IN', 'NN', 'NNS', 'MD', 'VB', '.']",30
2771,val,123,6,"['superconductors', 'conduct', 'electricity', 'without', 'resistance', 'when', 'cooled', '.']","['NNS', 'VBP', 'NN', 'IN', 'NN', 'WRB', 'VBN', '.']",8
2772,val,123,7,"['a', 'family', 'of', 'ceramic', 'superconductors', 'discovered', 'during', 'the', 'past', 'three', 'years', 'promise', 'new', 'technologies', 'such', 'as', 'cheaper', 'electrical', 'generation', '--', 'but', 'only', 'if', 'their', 'current-carrying', 'capacity', 'can', 'be', 'raised', '.']","['DT', 'NN', 'IN', 'JJ', 'NNS', 'VBN', 'IN', 'DT', 'JJ', 'CD', 'NNS', 'VBP', 'JJ', 'NNS', 'JJ', 'IN', 'JJR', 'JJ', 'NN', ':', 'CC', 'RB', 'IN', 'PRP$', 'JJ', 'NN', 'MD', 'VB', 'VBN', '.']",30
2773,val,123,8,"['the', '<org>', 'advance', 'shows', 'how', '<num>', 'aspect', 'of', 'the', 'current-carrying', 'problem', 'can', 'be', 'overcome', '.']","['DT', 'NNP', 'NN', 'VBZ', 'WRB', 'CD', 'NN', 'IN', 'DT', 'JJ', 'NN', 'MD', 'VB', 'VBN', '.']",15
2774,val,123,9,"['but', '``', 'it', 'wo', ""n't"", 'lead', 'to', 'imminent', 'use', ""''"", 'of', 'new', 'superconductors', ',', 'cautioned', '<per>', '<per>', '<per>', '<per>', ',', '<num>', 'of', 'the', '<org>', 'researchers', '.']","['CC', '``', 'PRP', 'MD', 'RB', 'VB', 'TO', 'JJ', 'NN', ""''"", 'IN', 'JJ', 'NNS', ',', 'VBD', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'CD', 'IN', 'DT', 'NNP', 'NNS', '.']",26
2775,val,123,10,"['he', 'added', 'that', 'the', 'current-carrying', 'capacity', 'of', 'multi-crystal', 'samples', 'of', 'superconductors', 'remains', 'too', 'low', 'for', 'most', 'practical', 'uses', 'because', 'of', 'so-called', 'weak', 'links', 'between', 'crystals', '.']","['PRP', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'NNS', 'VBZ', 'RB', 'RB', 'IN', 'JJS', 'JJ', 'NNS', 'IN', 'IN', 'JJ', 'JJ', 'NNS', 'IN', 'NNS', '.']",26
2776,val,123,11,"['such', 'multi-crystal', 'materials', 'will', 'probably', 'be', 'needed', 'for', 'commercial', 'applications', '.']","['JJ', 'JJ', 'NNS', 'MD', 'RB', 'VB', 'VBN', 'IN', 'JJ', 'NNS', '.']",11
2777,val,123,12,"['mr.', '<per>', '<per>', 'said', 'the', '<org>', 'team', 'created', 'the', 'desired', 'crystal', 'changes', 'by', 'bombarding', 'superconductor', 'samples', 'with', 'neutrons', ',', 'a', 'process', 'that', 'creates', 'some', 'radioactivity', 'in', 'the', 'samples', 'and', 'may', 'not', 'be', 'feasible', 'for', 'large-scale', 'commercial', 'use', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NNP', 'NN', 'VBD', 'DT', 'VBN', 'NN', 'NNS', 'IN', 'VBG', 'NN', 'NNS', 'IN', 'NNS', ',', 'DT', 'NN', 'WDT', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'NNS', 'CC', 'MD', 'RB', 'VB', 'JJ', 'IN', 'JJ', 'JJ', 'NN', '.']",38
2778,val,123,13,"['still', ',', 'scientists', 'breathed', 'a', 'collective', 'sigh', 'of', 'relief', 'about', 'the', 'finding', ',', 'because', 'it', 'demonstrates', 'how', 'to', 'overcome', 'the', '``', 'flux', 'pinning', ""''"", 'problem', 'that', 'earlier', 'this', 'year', 'was', 'widely', 'publicized', 'as', 'undercutting', 'new', 'superconductors', ""'"", 'potential', '.']","['RB', ',', 'NNS', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', 'DT', 'NN', ',', 'IN', 'PRP', 'VBZ', 'WRB', 'TO', 'VB', 'DT', '``', 'NN', 'NN', ""''"", 'NN', 'IN', 'RBR', 'DT', 'NN', 'VBD', 'RB', 'VBN', 'IN', 'VBG', 'JJ', 'NNS', 'POS', 'NN', '.']",39
2779,val,123,14,"['the', 'problem', 'involves', 'the', 'motion', 'of', 'small', 'magnetic', 'fields', 'within', 'superconductor', 'crystals', ',', 'limiting', 'their', 'current-carrying', 'capacity', '.']","['DT', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'JJ', 'NNS', 'IN', 'NN', 'NNS', ',', 'VBG', 'PRP$', 'JJ', 'NN', '.']",18
2780,val,123,15,"['mr.', '<per>', '<per>', 'said', 'the', 'crystal', 'changes', 'his', 'team', 'introduced', 'apparently', 'pins', 'the', 'magnetic', 'fields', 'in', 'place', ',', 'preventing', 'them', 'from', 'lowering', 'current-carrying', 'capacity', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'VBZ', 'PRP$', 'NN', 'VBD', 'RB', 'VBZ', 'DT', 'JJ', 'NNS', 'IN', 'NN', ',', 'VBG', 'PRP', 'IN', 'VBG', 'JJ', 'NN', '.']",25
2781,val,123,16,"['mr.', '<per>', '<per>', 'added', 'that', 'researchers', 'are', 'trying', 'to', 'determine', 'precisely', 'what', 'crystal', 'changes', 'solved', 'the', 'problem', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'IN', 'NNS', 'VBP', 'VBG', 'TO', 'VB', 'RB', 'WDT', 'NN', 'NNS', 'VBD', 'DT', 'NN', '.']",18
2782,val,123,17,"['determining', 'that', 'may', 'enable', 'them', 'to', 'develop', 'better', 'ways', 'to', 'introduce', 'the', 'needed', 'crystal-lattice', 'patterns', '.']","['VBG', 'DT', 'MD', 'VB', 'PRP', 'TO', 'VB', 'JJR', 'NNS', 'TO', 'VB', 'DT', 'VBN', 'NN', 'NNS', '.']",16
2783,val,123,18,"['the', '<org>', 'team', 'also', 'is', 'trying', 'to', 'combine', 'their', 'latest', 'superconductor', 'process', 'with', '``', 'melt-textured', 'growth', ',', ""''"", 'a', 'process', 'discovered', 'earlier', 'at', '<org>', '<org>', '.']","['DT', 'NNP', 'NN', 'RB', 'VBZ', 'VBG', 'TO', 'VB', 'PRP$', 'JJS', 'NN', 'NN', 'IN', '``', 'JJ', 'NN', ',', ""''"", 'DT', 'NN', 'VBN', 'JJR', 'IN', 'NNP', 'NNPS', '.']",26
2784,val,123,19,"['the', 'combined', 'processes', 'may', 'significantly', 'raise', 'the', 'current-carrying', 'capacity', 'of', 'multi-crystal', 'samples', '.']","['DT', 'VBN', 'NNS', 'MD', 'RB', 'VB', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']",13
2785,val,124,0,"['<per>', '<per>', '<per>', '<per>', ',', 'an', 'executive', 'at', 'san', 'francisco-based', '<org>', '<org>', '<org>', ',', 'was', 'named', 'president', 'and', 'chief', 'executive', 'officer', 'of', '<org>', '<org>', '<org>', 'and', 'its', 'principal', 'operating', 'unit', ',', '<org>', '<org>', '<org>', '.']","['NNP', 'NNP', 'NNP', 'NNP', ',', 'DT', 'NN', 'IN', 'NNP', 'JJ', 'CD', 'NNP', 'NNP', ',', 'VBD', 'VBN', 'NN', 'CC', 'NN', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'CC', 'PRP$', 'JJ', 'VBG', 'NN', ',', 'NNP', 'NNP', 'NNP', '.']",35
2786,val,124,1,"['the', 'appointment', 'takes', 'effect', 'nov.', '13', '.']","['DT', 'NN', 'VBZ', 'NN', 'NNP', 'CD', '.']",7
2787,val,124,2,"['he', 'succeeds', '<per>', '<per>', '<per>', ',', 'who', 'stepped', 'down', 'as', 'chairman', ',', 'president', 'and', 'chief', 'executive', 'in', 'march', 'for', 'health', 'reasons', '.']","['PRP', 'VBZ', 'NNP', 'NNP', 'NNP', ',', 'WP', 'VBD', 'RP', 'IN', 'NN', ',', 'NN', 'CC', 'NN', 'NN', 'IN', 'NNP', 'IN', 'NN', 'NNS', '.']",22
2788,val,124,3,"['<per>', '<per>', '<per>', 'succeeded', 'mr.', '<per>', 'as', 'chairman', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'NNP', 'IN', 'NN', '.']",9
2789,val,124,4,"['separately', ',', '<org>', 'posted', 'a', 'third-quarter', 'net', 'loss', 'of', '$', '2.3', 'million', ',', 'or', '68', 'cents', 'a', 'share', ',', 'versus', 'net', 'income', 'of', '$', '5.3', 'million', ',', 'or', '$', '1.61', 'a', 'share', ',', 'a', 'year', 'earlier', '.']","['RB', ',', 'NNP', 'VBD', 'DT', 'NN', 'JJ', 'NN', 'IN', '$', 'CD', 'CD', ',', 'CC', 'CD', 'NNS', 'DT', 'NN', ',', 'CC', 'JJ', 'NN', 'IN', '$', 'CD', 'CD', ',', 'CC', '$', 'CD', 'DT', 'NN', ',', 'DT', 'NN', 'JJR', '.']",37
2790,val,124,5,"['the', 'latest', 'results', 'include', 'some', 'unusual', 'write-downs', ',', 'which', 'had', 'an', 'after-tax', 'impact', 'of', '$', '4.9', 'million', '.']","['DT', 'JJS', 'NNS', 'VBP', 'DT', 'JJ', 'NNS', ',', 'WDT', 'VBD', 'DT', 'JJ', 'NN', 'IN', '$', 'CD', 'CD', '.']",18
2791,val,124,6,"['those', 'included', 'costs', 'associated', 'with', 'the', 'potential', '<org>', '<org>', '<org>', 'and', '<org>', '<org>', 'acquisition', ',', 'which', 'was', 'terminated', 'on', 'sept.', '27', ',', '1989', '.']","['DT', 'VBD', 'NNS', 'VBN', 'IN', 'DT', 'JJ', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NN', ',', 'WDT', 'VBD', 'VBN', 'IN', 'NNP', 'CD', ',', 'CD', '.']",24
2792,val,124,7,"['in', 'addition', ',', 'operating', 'results', 'were', 'hit', 'by', 'an', 'increase', 'in', 'loan', 'and', 'real', 'estate', 'loss', 'reserves', '.']","['IN', 'NN', ',', 'VBG', 'NNS', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', 'CC', 'JJ', 'NN', 'NN', 'NNS', '.']",18
2793,val,124,8,"['in', '<org>', '<org>', '<org>', 'composite', 'trading', ',', '<org>', 'shares', 'closed', 'yesterday', 'at', '$', '45.75', ',', 'down', '25', 'cents', '.']","['IN', 'NNP', 'NNP', 'NNP', 'JJ', 'NN', ',', 'NNP', 'NNS', 'VBD', 'NN', 'IN', '$', 'CD', ',', 'RB', 'CD', 'NNS', '.']",19
2794,val,125,0,"['the', 'following', 'were', 'among', 'yesterday', '<org>', 'offerings', '<org>', 'pricings', 'in', 'the', 'u.s.', '<org>', 'non-u.s.', 'capital', 'markets', ',', 'with', 'terms', '<org>', 'syndicate', 'manager', ',', 'as', 'compiled', 'by', '<org>', '<org>', '<org>', '<org>', '<org>', ':']","['DT', 'VBG', 'VBD', 'IN', 'NN', 'POS', 'NNS', 'CC', 'NNS', 'IN', 'DT', 'NNP', 'CC', 'NNP', 'NN', 'NNS', ',', 'IN', 'NNS', 'CC', 'NN', 'NN', ',', 'IN', 'VBN', 'IN', 'NNP', 'NNP', 'NNP', 'NNPS', 'NNP', ':']",32
2795,val,125,1,"['<org>', '<org>', '<org>', '<org>', '--']","['NNP', 'NNP', 'NNPS', 'NNP', ':']",5
2796,val,125,2,"['$', '750', 'million', '<org>', '8', '3\\/8', '%', 'debentures', 'due', 'nov.', '<num>', ',', '2019', ',', 'priced', 'at', '<num>', 'to', 'yield', '8.467', '%', '<per>']","['$', 'CD', 'CD', 'IN', 'CD', 'CD', 'NN', 'NNS', 'JJ', 'NNP', 'CD', ',', 'CD', ',', 'VBN', 'IN', 'CD', 'TO', 'VB', 'CD', 'NN', '.']",22
2797,val,125,3,"['the', '30-year', 'non-callable', 'issue', 'was', 'priced', 'at', 'a', 'spread', '<org>', '<num>', 'basis', 'points', 'above', 'the', '<org>', '<org>', '8', '1\\/8', '%', 'bellwether', 'long', 'bond', '<per>']","['DT', 'JJ', 'JJ', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'IN', 'CD', 'NN', 'NNS', 'IN', 'DT', 'NNP', 'POS', 'CD', 'CD', 'NN', 'NN', 'JJ', 'NN', '.']",24
2798,val,125,4,"['rated', 'triple-a', 'by', 'both', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', ',', 'the', 'issue', 'will', 'be', 'sold', 'through', 'underwriters', 'led', 'by', '<org>', '<org>', '<org>', '<per>']","['VBN', 'JJ', 'IN', 'DT', 'NNP', 'POS', 'NNPS', 'NNP', 'NNP', 'CC', 'NNP', 'CC', 'NNP', 'POS', 'NNP', ',', 'DT', 'NN', 'MD', 'VB', 'VBN', 'IN', 'NNS', 'VBN', 'IN', 'NNP', 'NNPS', 'NNP', '.']",29
2799,val,125,5,"['the', 'size', '<org>', 'the', 'issue', 'was', 'increased', 'from', 'an', 'originally', 'planned', '$', '500', 'million', '<per>']","['DT', 'NN', 'IN', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'RB', 'VBN', '$', 'CD', 'CD', '.']",15
2800,val,125,6,"['detroit', '--']","['NNP', ':']",2
2801,val,125,7,"['$', '130', 'million', '<org>', 'general', 'obligation', 'distributable', 'state', 'aid', 'bonds', 'due', '1991-2000', '<org>', '2009', ',', 'tentatively', 'priced', 'by', 'a', '<org>', '<org>', '<org>', 'group', 'to', 'yield', 'from', '6.20', '%', 'in', '1991', 'to', '7.272', '%', 'in', '2009', '<per>']","['$', 'CD', 'CD', 'IN', 'JJ', 'NN', 'JJ', 'NN', 'NN', 'NNS', 'JJ', 'CD', 'CC', 'CD', ',', 'RB', 'VBN', 'IN', 'DT', 'NNP', 'NNPS', 'NNP', 'NN', 'TO', 'VB', 'IN', 'CD', 'NN', 'IN', 'CD', 'TO', 'CD', 'NN', 'IN', 'CD', '.']",36
2802,val,125,8,"['there', 'is', '$', '81.8', 'million', '<org>', '7.20', '%', 'term', 'bonds', 'due', '2009', 'priced', 'at', '<num>', '1\\/4', 'to', 'yield', '7.272', '%', '<per>']","['EX', 'VBZ', '$', 'CD', 'CD', 'IN', 'CD', 'NN', 'NN', 'NNS', 'JJ', 'CD', 'VBN', 'IN', 'CD', 'CD', 'TO', 'VB', 'CD', 'NN', '.']",21
2803,val,125,9,"['serial', 'bonds', 'are', 'priced', 'to', 'yield', 'from', '6.20', '%', 'in', '1991', 'to', '7', '%', 'in', '2000', '<per>']","['JJ', 'NNS', 'VBP', 'VBN', 'TO', 'VB', 'IN', 'CD', 'NN', 'IN', 'CD', 'TO', 'CD', 'NN', 'IN', 'CD', '.']",17
2804,val,125,10,"['the', 'bonds', 'are', 'insured', '<org>', 'triple-a-rated', '<per>']","['DT', 'NNS', 'VBP', 'VBN', 'CC', 'JJ', '.']",7
2805,val,125,11,"['<org>', '<org>', '<org>', '<org>', '<org>', ',', 'calif.', '--']","['NNP', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'NNP', ':']",8
2806,val,125,12,"['$', '107', 'million', '<org>', 'tax', 'allocation', 'bonds', ',', '1989', 'series', 'a-d', ',', 'due', '1991-1999', ',', '2009', '<org>', '2019', ',', 'tentatively', 'priced', 'by', 'a', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', 'group', 'to', 'yield', 'from', '6.40', '%', 'in', '1991', 'to', '7.458', '%', 'in', '2019', '<per>']","['$', 'CD', 'CD', 'IN', 'NN', 'NN', 'NNS', ',', 'CD', 'NNP', 'NNP', ',', 'JJ', 'CD', ',', 'CD', 'CC', 'CD', ',', 'RB', 'VBN', 'IN', 'DT', 'NNP', 'NNP', 'CC', 'NNP', 'NNPS', 'NNP', 'NN', 'TO', 'VB', 'IN', 'CD', 'NN', 'IN', 'CD', 'TO', 'CD', 'NN', 'IN', 'CD', '.']",43
2807,val,125,13,"['the', '7', '3\\/8', '%', 'term', 'bonds', 'due', '2009', 'are', 'priced', 'at', '<num>', '1\\/2', 'to', 'yield', '7.422', '%', ',', '<org>', '7', '3\\/8', '%', 'term', 'bonds', 'due', '2019', 'are', 'priced', 'at', '<num>', 'to', 'yield', '7.458', '%', '<per>']","['DT', 'CD', 'CD', 'NN', 'NN', 'NNS', 'JJ', 'CD', 'VBP', 'VBN', 'IN', 'CD', 'CD', 'TO', 'VB', 'CD', 'NN', ',', 'CC', 'CD', 'CD', 'NN', 'NN', 'NNS', 'JJ', 'CD', 'VBP', 'VBN', 'IN', 'CD', 'TO', 'VB', 'CD', 'NN', '.']",35
2808,val,125,14,"['serial', 'bonds', 'are', 'priced', 'at', 'par', 'to', 'yield', 'from', '6.40', '%', 'in', '1991', 'to', '7.15', '%', 'in', '1999', '<per>']","['JJ', 'NNS', 'VBP', 'VBN', 'IN', 'NN', 'TO', 'VB', 'IN', 'CD', 'NN', 'IN', 'CD', 'TO', 'CD', 'NN', 'IN', 'CD', '.']",19
2809,val,125,15,"['the', 'bonds', 'are', 'rated', 'single-a', 'by', '<org>', ',', 'according', 'to', 'the', 'lead', 'underwriter', '<per>']","['DT', 'NNS', 'VBP', 'VBN', 'JJ', 'IN', 'NNP', ',', 'VBG', 'TO', 'DT', 'NN', 'NN', '.']",14
2810,val,125,16,"['<org>', '<org>', '<org>', '<org>', ',', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '--']","['NNP', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'IN', 'NNP', 'CC', 'NNP', 'NNP', ':']",12
2811,val,125,17,"['$', '80.8', 'million', '<org>', 'single-family', 'program', 'bonds', ',', '1989', 'fourth', '<org>', 'fifth', 'series', ',', 'tentatively', 'priced', 'by', 'a', '<org>', '<org>', '<org>', '<org>', 'group', 'to', 'yield', 'from', '6.25', '%', 'in', '1992', 'for', 'fourth', 'series', 'bonds', 'to', '7.74', '%', 'in', '2029', 'for', 'fifth', 'series', 'bonds', '<per>']","['$', 'CD', 'CD', 'IN', 'NN', 'NN', 'NNS', ',', 'CD', 'JJ', 'CC', 'JJ', 'NN', ',', 'RB', 'VBN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NNPS', 'NN', 'TO', 'VB', 'IN', 'CD', 'NN', 'IN', 'CD', 'IN', 'JJ', 'NN', 'NNS', 'TO', 'CD', 'NN', 'IN', 'CD', 'IN', 'JJ', 'NN', 'NNS', '.']",44
2812,val,125,18,"['there', 'is', '$', '30.9', 'million', '<org>', 'fourth', 'series', 'bonds', ',', 'the', 'interest', 'on', 'which', 'is', 'not', 'subject', 'to', 'the', 'federal', 'alternative', 'minimum', 'tax', '<per>']","['EX', 'VBZ', '$', 'CD', 'CD', 'IN', 'JJ', 'NN', 'NNS', ',', 'DT', 'NN', 'IN', 'WDT', 'VBZ', 'RB', 'JJ', 'TO', 'DT', 'JJ', 'NN', 'NN', 'NN', '.']",24
2813,val,125,19,"['they', 'mature', '1992-1999', ',', '2009', '<org>', '2017', '<per>']","['PRP', 'VBP', 'CD', ',', 'CD', 'CC', 'CD', '.']",8
2814,val,125,20,"['fourth', 'series', 'serial', 'bonds', 'are', 'priced', 'at', 'par', 'to', 'yield', 'from', '6.25', '%', 'in', '1992', 'to', '7', '%', 'in', '1999', '<per>']","['JJ', 'NN', 'NN', 'NNS', 'VBP', 'VBN', 'IN', 'NN', 'TO', 'VB', 'IN', 'CD', 'NN', 'IN', 'CD', 'TO', 'CD', 'NN', 'IN', 'CD', '.']",21
2815,val,125,21,"['the', '7.40', '%', 'term', 'bonds', 'due', '2009', 'are', 'priced', 'to', 'yield', '7.45', '%', ',', '<org>', '7.40', '%', 'term', 'bonds', 'due', '2017', 'are', 'priced', 'to', 'yield', '7.50', '%', '<per>']","['DT', 'CD', 'NN', 'NN', 'NNS', 'JJ', 'CD', 'VBP', 'VBN', 'TO', 'VB', 'CD', 'NN', ',', 'CC', 'CD', 'NN', 'NN', 'NNS', 'JJ', 'CD', 'VBP', 'VBN', 'TO', 'VB', 'CD', 'NN', '.']",28
2816,val,125,22,"['there', 'is', '$', '49.9', 'million', '<org>', 'fifth', 'series', 'bonds', ',', 'which', 'are', 'subject', 'to', 'the', 'federal', 'alternative', 'minimum', 'tax', '<per>']","['EX', 'VBZ', '$', 'CD', 'CD', 'IN', 'JJ', 'NN', 'NNS', ',', 'WDT', 'VBP', 'JJ', 'TO', 'DT', 'JJ', 'NN', 'NN', 'NN', '.']",20
2817,val,125,23,"['they', 'mature', 'in', '2005', ',', '2009', '<org>', '2029', '<per>']","['PRP', 'VBP', 'IN', 'CD', ',', 'CD', 'CC', 'CD', '.']",9
2818,val,125,24,"['bonds', 'due', 'in', '2005', 'have', 'a', '7', '1\\/2', '%', 'coupon', '<org>', 'are', 'priced', 'at', 'par', '<per>']","['NNS', 'JJ', 'IN', 'CD', 'VBP', 'DT', 'CD', 'CD', 'NN', 'NN', 'CC', 'VBP', 'VBN', 'IN', 'NN', '.']",16
2819,val,125,25,"['the', '7', '<num>', '%', 'bonds', 'due', '2009', 'are', 'priced', 'to', 'yield', '7.65', '%', ',', '<org>', '7', '<num>', '%', 'bonds', 'due', '2029', 'are', 'priced', 'at', '98', '1\\/2', 'to', 'yield', '7.74', '%', '<per>']","['DT', 'CD', 'CD', 'NN', 'NNS', 'JJ', 'CD', 'VBP', 'VBN', 'TO', 'VB', 'CD', 'NN', ',', 'CC', 'CD', 'CD', 'NN', 'NNS', 'JJ', 'CD', 'VBP', 'VBN', 'IN', 'CD', 'CD', 'TO', 'VB', 'CD', 'NN', '.']",31
2820,val,125,26,"['the', 'underwriters', 'expect', 'a', 'double-a', 'rating', 'from', '<org>', '<org>', '<per>']","['DT', 'NNS', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'POS', '.']",10
2821,val,125,27,"['<org>', '<org>', '<per>', '<per>', 'japan', '<per>', '--']","['NNP', 'NNP', '.', '-LRB-', 'NNP', '-RRB-', ':']",7
2822,val,125,28,"['$', '100', 'million', '<org>', 'eurobonds', 'due', 'nov.', '16', ',', '1993', ',', 'with', 'equity-purchase', 'warrants', ',', 'indicating', 'a', '3', '7\\/8', '%', 'coupon', 'at', 'par', ',', 'via', '<org>', '<org>', '<org>', '<per>']","['$', 'CD', 'CD', 'IN', 'NNS', 'JJ', 'NNP', 'CD', ',', 'CD', ',', 'IN', 'JJ', 'NNS', ',', 'VBG', 'DT', 'CD', 'CD', 'NN', 'NN', 'IN', 'NN', ',', 'IN', 'NNP', 'NNP', 'NNP', '.']",29
2823,val,125,29,"['each', '$', '5,000', 'bond', 'carries', '<num>', 'warrant', ',', 'exercisable', 'from', 'nov.', '30', ',', '1989', ',', 'through', 'nov.', '<num>', ',', '1993', ',', 'to', 'buy', 'shares', 'at', 'an', 'expected', 'premium', '<org>', '<num>', '1\\/2', '%', 'to', 'the', 'closing', 'price', 'when', 'terms', 'are', 'fixed', 'tuesday', '<per>']","['DT', '$', 'CD', 'NN', 'VBZ', 'CD', 'NN', ',', 'JJ', 'IN', 'NNP', 'CD', ',', 'CD', ',', 'IN', 'NNP', 'CD', ',', 'CD', ',', 'TO', 'VB', 'NNS', 'IN', 'DT', 'VBN', 'NN', 'IN', 'CD', 'CD', 'NN', 'TO', 'DT', 'JJ', 'NN', 'WRB', 'NNS', 'VBP', 'VBN', 'NNP', '.']",42
2824,val,125,30,"['fees', '<num>', '1\\/4', '<per>']","['NNS', 'CD', 'CD', '.']",4
2825,val,125,31,"['svenska', 'intecknings', 'garanti', 'aktiebolaget', '<per>', 'sweden', '<per>', '--']","['NNP', 'NNP', 'NNP', 'NNP', '-LRB-', 'NNP', '-RRB-', ':']",8
2826,val,125,32,"['20', 'billion', 'yen', '<org>', '6', '%', 'eurobonds', 'due', 'nov.', '21', ',', '1994', ',', 'priced', 'at', '<num>', '<num>', 'to', 'yield', '6.03', '%', 'less', 'full', 'fees', ',', 'via', '<org>', '<org>', '<org>', '<per>']","['CD', 'CD', 'NN', 'IN', 'CD', 'NN', 'NNS', 'JJ', 'NNP', 'CD', ',', 'CD', ',', 'VBN', 'IN', 'CD', 'CD', 'TO', 'VB', 'CD', 'NN', 'RBR', 'JJ', 'NNS', ',', 'IN', 'NNP', 'NNP', 'NNP', '.']",30
2827,val,125,33,"['guaranteed', 'by', 'svenska', '<per>', '<per>']","['VBN', 'IN', 'NNP', 'NNP', '.']",5
2828,val,125,34,"['fees', '<num>', '7\\/8', '<per>']","['NNS', 'CD', 'CD', '.']",4
2829,val,125,35,"['<org>', '<org>', '<org>', '<per>', '<per>', 'japan', '<per>', '--']","['NNP', 'CC', 'NNP', '.', '-LRB-', 'NNP', '-RRB-', ':']",8
2830,val,125,36,"['50', 'million', 'swiss', 'francs', '<org>', 'privately', 'placed', 'convertible', 'notes', 'due', 'march', '31', ',', '1994', ',', 'with', 'a', 'fixed', '0.25', '%', 'coupon', 'at', 'par', 'via', '<org>', '<org>', '<per>', '<org>', '<per>', '<per>']","['CD', 'CD', 'JJ', 'NNS', 'IN', 'RB', 'VBN', 'JJ', 'NNS', 'JJ', 'NNP', 'CD', ',', 'CD', ',', 'IN', 'DT', 'VBN', 'CD', 'NN', 'NN', 'IN', 'NN', 'IN', 'NNP', 'NNP', '-LRB-', 'NNP', '-RRB-', '.']",30
2831,val,125,37,"['put', 'option', 'march', '31', ',', '1992', ',', 'at', 'a', 'fixed', '107', '7\\/8', 'to', 'yield', '3.43', '%', '<per>']","['VB', 'NN', 'NNP', 'CD', ',', 'CD', ',', 'IN', 'DT', 'VBN', 'CD', 'CD', 'TO', 'VB', 'CD', 'NN', '.']",17
